,Date,Country,City,Street,Latitude,Longitude
40286,30 abr 2025,MX,Zapopan,Lateral Av. López Mateos Sur,20.641688,-103.408921
40287,30 abr 2025,MX,Zapopan,Lateral Av. López Mateos Sur,20.630664,-103.416535
40288,30 abr 2025,MX,Guadalajara,Salvador López Chávez,20.650064,-103.337122
40289,30 abr 2025,MX,Zapopan,Abogados,20.657045,-103.419922
40290,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.572757,-103.364197
40291,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.573442,-103.363986
40292,30 abr 2025,MX,Guadalajara,Amado Nervo,20.687493,-103.374796
40293,30 abr 2025,MX,Guadalajara,San Bonifacio,20.672965,-103.397703
40294,30 abr 2025,MX,Zapopan,San Cristóbal,20.716943,-103.36762
40295,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.574936,-103.36338
40296,30 abr 2025,MX,Guadalajara,San Felipe,20.679379,-103.36008
40297,30 abr 2025,MX,Guadalajara,Lateral Av. Mariano Otero,20.657335,-103.38728
40298,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.573187,-103.363956
40299,30 abr 2025,MX,Tlaquepaque,San Francisco,20.564605,-103.349813
40300,30 abr 2025,MX,Zapopan,San Jorge,20.714123,-103.375794
40301,30 abr 2025,MX,Zapopan,Lateral Av. Mariano Otero,20.630702,-103.434837
40302,30 abr 2025,MX,Zapopan,San Jorge,20.715063,-103.374991
40303,30 abr 2025,MX,Tlaquepaque,Ana María Gallaga,20.607633,-103.378169
40304,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.574384,-103.363687
40305,30 abr 2025,MX,Zapopan,San Jorge,20.71661,-103.374661
40306,30 abr 2025,MX,Guadalajara,Lateral Av. Mariano Otero,20.658632,-103.38507
40307,30 abr 2025,MX,Guadalajara,Alameda,20.694205,-103.333335
40308,30 abr 2025,MX,Guadalajara,Lateral Av. de las Américas,20.70284,-103.376186
40309,30 abr 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.628995,-103.33314
40310,30 abr 2025,MX,Guadalajara,Andrés Tamayo,20.609203,-103.377807
40311,30 abr 2025,MX,Zapopan,San Juan de Ocotán / Puerto Vallarta,20.700855,-103.451369
40312,30 abr 2025,MX,Guadalajara,San Juan de Ulúa,20.704965,-103.355926
40313,30 abr 2025,MX,Zapopan,Santo Tomás de Aquino,20.666891,-103.419183
40314,30 abr 2025,MX,Guadalajara,Sierra Morena,20.68833,-103.328485
40315,30 abr 2025,MX,Zapopan,Antiguo Camino a Copalita,20.78109,-103.445829
40316,30 abr 2025,MX,Zapopan,Antiguo Camino a Tesistán,20.757868,-103.437994
40317,30 abr 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,20.623459,-103.315566
40318,30 abr 2025,MX,Zapopan,Sierra de Mazamitla,20.62356,-103.41519
40319,30 abr 2025,MX,Zapopan,Antiguo Camino a Tesistán,20.743209,-103.419108
40320,30 abr 2025,MX,Zapopan,Sierra de Mazamitla,20.618744,-103.419118
40321,30 abr 2025,MX,Guadalajara,Toronto,20.700464,-103.388029
40322,30 abr 2025,MX,Guadalajara,Alberta,20.702946,-103.385762
40323,30 abr 2025,MX,Zapopan,Tratado de Tlatelolco,20.735277,-103.352228
40324,30 abr 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.659136,-103.382724
40325,30 abr 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.629313,-103.334576
40326,30 abr 2025,MX,Zapopan,Tratado de Tlatelolco,20.735181,-103.351486
40327,30 abr 2025,MX,Guadalajara,Alberta,20.707454,-103.388592
40328,30 abr 2025,MX,Zapopan,Alberto Mora López,20.764135,-103.337968
40329,30 abr 2025,MX,Tlaquepaque,Valle del Sur,20.596011,-103.407047
40330,30 abr 2025,MX,Zapopan,Venustiano Carranza,20.768025,-103.440833
40331,30 abr 2025,MX,Zapopan,Vicente Guerrero,20.604645,-103.424183
40332,30 abr 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,20.624922,-103.324437
40333,30 abr 2025,MX,Zapopan,Aldama,20.617864,-103.453576
40334,30 abr 2025,MX,Guadalajara,Victoria,20.69764,-103.389702
40335,30 abr 2025,MX,Zapopan,Virgen,20.635293,-103.41512
40336,30 abr 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.650438,-103.367774
40337,30 abr 2025,MX,Tlaquepaque,Zalatitán,20.641782,-103.301631
40338,30 abr 2025,MX,Guadalajara,Aldama,20.671601,-103.341296
40339,30 abr 2025,MX,Guadalajara,Amado Aguirre,20.703176,-103.335688
40340,30 abr 2025,MX,Guadalajara,Amado Nervo,20.688864,-103.374805
40341,30 abr 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.664707,-103.39324
40342,30 abr 2025,MX,Tlaquepaque,Lateral Calz. Lázaro Cárdenas,20.626878,-103.301743
40343,30 abr 2025,MX,Guadalajara,Analco,20.668346,-103.340646
40344,30 abr 2025,MX,Zapopan,Lateral Carretera a Nogales,20.701801,-103.460017
40345,30 abr 2025,MX,Zapopan,,20.785995,-103.402743
40346,30 abr 2025,MX,Guadalajara,Antonio Díaz Soto y Gama,20.717229,-103.319908
40347,30 abr 2025,MX,Guadalajara,,20.662036,-103.360856
40348,30 abr 2025,MX,Zapopan,,20.701465,-103.415399
40349,30 abr 2025,MX,Guadalajara,,20.667151,-103.368759
40350,30 abr 2025,MX,Zapopan,Lateral Carretera a Nogales,20.700745,-103.4591
40351,30 abr 2025,MX,Guadalajara,Antonio Rojas,20.658294,-103.305012
40352,30 abr 2025,MX,Guadalajara,Andrés Terán,20.684005,-103.368177
40353,30 abr 2025,MX,Zapopan,,20.7403,-103.431835
40354,30 abr 2025,MX,Guadalajara,,20.674744,-103.387068
40355,30 abr 2025,MX,Tlaquepaque,Antigua Carretera a Chapala,20.584184,-103.332181
40356,30 abr 2025,MX,Guadalajara,Lateral Circunvalación Jorge Álvarez del Castillo,20.70435,-103.36453
40357,30 abr 2025,MX,Zapopan,,20.743277,-103.390446
40358,30 abr 2025,MX,Zapopan,Antiguo Camino a Copalita,20.775392,-103.44541
40359,30 abr 2025,MX,Guadalajara,,20.674628,-103.386959
40360,30 abr 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.737267,-103.405459
40361,30 abr 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.737675,-103.377072
40362,30 abr 2025,MX,Zapopan,,20.743278,-103.391274
40363,30 abr 2025,MX,Zapopan,Antiguo Camino a Tesistán,20.742353,-103.417868
40364,30 abr 2025,MX,Guadalajara,Av. 18 de Marzo,20.628994,-103.347497
40365,30 abr 2025,MX,Zapopan,,20.742934,-103.391376
40366,30 abr 2025,MX,Zapopan,,20.627896,-103.418341
40367,30 abr 2025,MX,Tlaquepaque,Aquiles Serdán,20.553896,-103.446917
40368,30 abr 2025,MX,Zapopan,,20.712836,-103.409732
40369,30 abr 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.7292,-103.414345
40370,30 abr 2025,MX,Tlaquepaque,Aquiles Serdán,20.553447,-103.445689
40371,30 abr 2025,MX,Guadalajara,,20.674253,-103.38781
40372,30 abr 2025,MX,Guadalajara,,20.707049,-103.355759
40373,30 abr 2025,MX,Guadalajara,Lateral Periférico Nte. Manuel Gómez Morín,20.721117,-103.318426
40374,30 abr 2025,MX,Zapopan,,20.629418,-103.454006
40375,30 abr 2025,MX,Zapopan,Av. 18 de Marzo,20.626197,-103.415044
40376,30 abr 2025,MX,Zapopan,,20.634676,-103.413906
40377,30 abr 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.710763,-103.437621
40378,30 abr 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.712827,-103.43316
40379,30 abr 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.65535,-103.445734
40380,30 abr 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.611222,-103.417656
40381,30 abr 2025,MX,Tlaquepaque,,20.609555,-103.414704
40382,30 abr 2025,MX,Guadalajara,,20.69575,-103.395812
40383,30 abr 2025,MX,Zapopan,,20.719074,-103.480673
40384,30 abr 2025,MX,Zapopan,Arco de la Estrella,20.743327,-103.411698
40385,30 abr 2025,MX,Zapopan,Atotonilco,20.759466,-103.437057
40386,30 abr 2025,MX,Zapopan,Av. 5 de Mayo,20.712482,-103.455239
40387,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.639217,-103.364682
40388,30 abr 2025,MX,Guadalajara,Av. 16 de Septiembre,20.661185,-103.350358
40389,30 abr 2025,MX,Guadalajara,,20.676007,-103.339391
40390,30 abr 2025,MX,Tlaquepaque,16 de Septiembre,20.637319,-103.306604
40391,30 abr 2025,MX,Zapopan,Av. 5 de Mayo,20.712098,-103.45347
40392,30 abr 2025,MX,Zapopan,16 de Septiembre,20.712294,-103.455041
40393,30 abr 2025,MX,Tlaquepaque,16 de Septiembre,20.637336,-103.306954
40394,30 abr 2025,MX,Zapopan,Av. 5 de Mayo,20.712632,-103.455735
40395,30 abr 2025,MX,Zapopan,A Las Praderas,20.677961,-103.421125
40396,30 abr 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.611056,-103.41693
40397,30 abr 2025,MX,Guadalajara,Leñadores,20.677985,-103.402485
40398,30 abr 2025,MX,Guadalajara,Abascal y Souza,20.677166,-103.335923
40399,30 abr 2025,MX,Zapopan,Av. 5 de Mayo,20.712546,-103.455451
40400,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.624069,-103.371126
40401,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn / Retorno,20.577852,-103.363683
40402,30 abr 2025,MX,Tlaquepaque,Adolf B. Horn Jr.,20.574324,-103.363706
40403,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.618365,-103.373616
40404,30 abr 2025,MX,Guadalajara,Agustín Rivera,20.689602,-103.342015
40405,30 abr 2025,MX,Zapopan,León Tolstoi,20.686727,-103.421112
40406,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.657638,-103.356858
40407,30 abr 2025,MX,Guadalajara,Agustín Rivera,20.684123,-103.341679
40408,30 abr 2025,MX,Zapopan,Ahuízotl,20.64757,-103.406068
40409,30 abr 2025,MX,Zapopan,León Tolstoi,20.686791,-103.425933
40410,30 abr 2025,MX,Guadalajara,Alberta,20.698885,-103.384348
40411,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.625167,-103.370647
40412,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.635204,-103.366389
40413,30 abr 2025,MX,Guadalajara,Alberta,20.708629,-103.3886
40414,30 abr 2025,MX,Zapopan,León Tolstoi,20.686659,-103.421417
40415,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.64504,-103.362228
40416,30 abr 2025,MX,Zapopan,Liberación,20.731378,-103.334891
40417,30 abr 2025,MX,Guadalajara,Alberta,20.706743,-103.3882
40418,30 abr 2025,MX,Zapopan,Av. Acueducto,20.713213,-103.409846
40419,30 abr 2025,MX,Zapopan,Aldous Huxley,20.689227,-103.425673
40420,30 abr 2025,MX,Tlaquepaque,Allende,20.639988,-103.30862
40421,30 abr 2025,MX,Guadalajara,Analco,20.667508,-103.340911
40422,30 abr 2025,MX,Guadalajara,Libertad,20.671341,-103.35018
40423,30 abr 2025,MX,Zapopan,Av. Acueducto,20.70385,-103.402544
40424,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.704266,-103.402728
40425,30 abr 2025,MX,Tlaquepaque,Antigua Carretera a Chapala,20.573979,-103.33292
40426,30 abr 2025,MX,Tlaquepaque,Antigua Carretera a Chapala,20.577877,-103.331719
40427,30 abr 2025,MX,Tlaquepaque,Libertad,20.602287,-103.28044
40428,30 abr 2025,MX,Guadalajara,Antioquía,20.707881,-103.387772
40429,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.695003,-103.395629
40430,30 abr 2025,MX,Guadalajara,Antofagasta,20.708281,-103.385469
40431,30 abr 2025,MX,Zapopan,Los Robles,20.754899,-103.419898
40432,30 abr 2025,MX,Guadalajara,Los Ángeles,20.660381,-103.3365
40433,30 abr 2025,MX,Tlaquepaque,Antonio Rosales,20.576839,-103.371159
40434,30 abr 2025,MX,Zapopan,Av. Acueducto,20.747752,-103.426498
40435,30 abr 2025,MX,Zapopan,Av. Acueducto,20.739055,-103.424921
40436,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.703801,-103.402506
40437,30 abr 2025,MX,Zapopan,Anáhuac,20.647513,-103.406314
40438,30 abr 2025,MX,Zapopan,Aquiles Serdán,20.6189,-103.4537
40439,30 abr 2025,MX,Zapopan,Av. Acueducto,20.721249,-103.415905
40440,30 abr 2025,MX,Tlaquepaque,Aquiles Serdán,20.551387,-103.434737
40441,30 abr 2025,MX,Zapopan,Ludwig Van Beethoven,20.668881,-103.425557
40442,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.694792,-103.395466
40443,30 abr 2025,MX,Zapopan,Arco de la Estrella,20.743073,-103.411763
40444,30 abr 2025,MX,Guadalajara,Aurelia Guevara,20.657175,-103.300398
40445,30 abr 2025,MX,Guadalajara,Mandarina,20.655296,-103.382426
40446,30 abr 2025,MX,Guadalajara,Aurelio Aceves,20.673751,-103.386008
40447,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.699518,-103.399013
40448,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.701328,-103.400576
40449,30 abr 2025,MX,Zapopan,Av. 18 de Marzo,20.6277,-103.41739
40450,30 abr 2025,MX,Guadalajara,Manuel Doblado,20.674491,-103.332026
40451,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.698259,-103.398184
40452,30 abr 2025,MX,Guadalajara,Manuel Doblado,20.683197,-103.3309
40453,30 abr 2025,MX,Guadalajara,Manuel López Cotilla,20.674195,-103.352388
40454,30 abr 2025,MX,Tlaquepaque,Av. Acueducto,20.57844,-103.362376
40455,30 abr 2025,MX,Zapopan,Av. 18 de Marzo,20.627635,-103.417293
40456,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.631157,-103.368106
40457,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.628842,-103.369099
40458,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.656928,-103.357074
40459,30 abr 2025,MX,Zapopan,Av. Acueducto,20.732966,-103.422756
40460,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.704291,-103.402747
40461,30 abr 2025,MX,Guadalajara,Manuel María Ponce,20.659448,-103.293283
40462,30 abr 2025,MX,Guadalajara,Av. 8 de Julio,20.64942,-103.360298
40463,30 abr 2025,MX,Zapopan,Av. Acueducto,20.706319,-103.404456
40464,30 abr 2025,MX,Zapopan,Av. Acueducto,20.749941,-103.430478
40465,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.706588,-103.40453
40466,30 abr 2025,MX,Zapopan,Av. Acueducto,20.734246,-103.423449
40467,30 abr 2025,MX,Zapopan,Av. Acueducto,20.711303,-103.408158
40468,30 abr 2025,MX,Guadalajara,Mar Egeo,20.706072,-103.367233
40469,30 abr 2025,MX,Guadalajara,Marcelino Rentería,20.649738,-103.277985
40470,30 abr 2025,MX,Tlaquepaque,Av. Acueducto,20.580791,-103.361894
40471,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.709064,-103.406406
40472,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.702604,-103.401554
40473,30 abr 2025,MX,Tlaquepaque,Av. Acueducto,20.581327,-103.361833
40474,30 abr 2025,MX,Zapopan,Av. Acueducto,20.705823,-103.404075
40475,30 abr 2025,MX,Zapopan,Av. Acueducto,20.720765,-103.415706
40476,30 abr 2025,MX,Guadalajara,Marcelino Rentería,20.64974,-103.277984
40477,30 abr 2025,MX,Zapopan,Av. Acueducto,20.723757,-103.418038
40478,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.70795,-103.405591
40479,30 abr 2025,MX,Guadalajara,Mariano Jiménez,20.675761,-103.335403
40480,30 abr 2025,MX,Zapopan,Av. Acueducto,20.703957,-103.402628
40481,30 abr 2025,MX,Zapopan,Av. Acueducto,20.724084,-103.419298
40482,30 abr 2025,MX,Tlaquepaque,Av. Acueducto,20.580794,-103.361894
40483,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.701204,-103.400351
40484,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.699225,-103.398793
40485,30 abr 2025,MX,Zapopan,Av. Acueducto,20.716146,-103.412122
40486,30 abr 2025,MX,Guadalajara,Mariano de la Bárcena,20.691878,-103.351846
40487,30 abr 2025,MX,Zapopan,Av. Acueducto,20.737913,-103.424719
40488,30 abr 2025,MX,Guadalajara,Matamoros,20.667144,-103.337791
40489,30 abr 2025,MX,Zapopan,Av. Acueducto,20.720504,-103.415505
40490,30 abr 2025,MX,Tlaquepaque,Av. Acueducto,20.580178,-103.361832
40491,30 abr 2025,MX,Zapopan,Av. Acueducto,20.71869,-103.413906
40492,30 abr 2025,MX,Zapopan,Av. Acueducto,20.724234,-103.418873
40493,30 abr 2025,MX,Zapopan,Av. Acueducto,20.729869,-103.421459
40494,30 abr 2025,MX,Guadalajara,Mezquite,20.654253,-103.370412
40495,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.701935,-103.401038
40496,30 abr 2025,MX,Tlaquepaque,Av. Acueducto,20.575716,-103.363262
40497,30 abr 2025,MX,Zapopan,Av. Acueducto,20.711187,-103.408288
40498,30 abr 2025,MX,Zapopan,Av. Acueducto,20.723519,-103.417855
40499,30 abr 2025,MX,Zapopan,Av. Acueducto,20.711157,-103.408265
40500,30 abr 2025,MX,Guadalajara,Milano,20.651911,-103.358556
40501,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.701311,-103.400432
40502,30 abr 2025,MX,Zapopan,Av. Acueducto,20.73553,-103.424002
40503,30 abr 2025,MX,Zapopan,Av. Acueducto,20.711106,-103.408
40504,30 abr 2025,MX,Guadalajara,Milano,20.650673,-103.35526
40505,30 abr 2025,MX,Guadalajara,Monte Lisboa,20.710515,-103.327842
40506,30 abr 2025,MX,Zapopan,Av. Acueducto,20.713404,-103.409995
40507,30 abr 2025,MX,Zapopan,Av. Acueducto,20.718095,-103.413458
40508,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.7054,-103.403617
40509,30 abr 2025,MX,Zapopan,Av. Arco del Triunfo,20.742895,-103.406195
40510,30 abr 2025,MX,Zapopan,Av. Arco del Triunfo,20.739654,-103.40917
40511,30 abr 2025,MX,Zapopan,Av. Acueducto,20.717778,-103.413381
40512,30 abr 2025,MX,Zapopan,Av. Aviación,20.707791,-103.458506
40513,30 abr 2025,MX,Guadalajara,Monte Olivete,20.700496,-103.328544
40514,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.703592,-103.402205
40515,30 abr 2025,MX,Zapopan,Av. Aviación,20.71659,-103.455986
40516,30 abr 2025,MX,Zapopan,Av. Aviación,20.729433,-103.451962
40517,30 abr 2025,MX,Zapopan,México - León - Chapala,20.739275,-103.403279
40518,30 abr 2025,MX,Zapopan,Av. Aviación,20.726876,-103.452725
40519,30 abr 2025,MX,Zapopan,Av. Acueducto,20.717904,-103.41331
40520,30 abr 2025,MX,Guadalajara,Av. Alemania,20.663603,-103.357749
40521,30 abr 2025,MX,Zapopan,Av. Aviación,20.723156,-103.454013
40522,30 abr 2025,MX,Zapopan,México / Chapala,20.613429,-103.425164
40523,30 abr 2025,MX,Tlaquepaque,México / León / Guadalajara,20.59086,-103.320674
40524,30 abr 2025,MX,Guadalajara,Nelson,20.679451,-103.389602
40525,30 abr 2025,MX,Guadalajara,Av. Alemania,20.666645,-103.365725
40526,30 abr 2025,MX,Zapopan,Orión,20.632411,-103.413687
40527,30 abr 2025,MX,Zapopan,Osa Mayor,20.637251,-103.417293
40528,30 abr 2025,MX,Zapopan,Av. Aviación,20.704549,-103.459492
40529,30 abr 2025,MX,Zapopan,Av. Aviación,20.726279,-103.453081
40530,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.703314,-103.40199
40531,30 abr 2025,MX,Guadalajara,Av. Acueducto,20.706663,-103.404589
40532,30 abr 2025,MX,Zapopan,Av. Arco del Triunfo,20.740867,-103.407629
40533,30 abr 2025,MX,Zapopan,Av. Aviación,20.728232,-103.452311
40534,30 abr 2025,MX,Zapopan,Av. Aviación,20.730616,-103.451752
40535,30 abr 2025,MX,Guadalajara,Av. Artesanos,20.70973,-103.296535
40536,30 abr 2025,MX,Zapopan,Av. Aviación,20.712306,-103.457309
40537,30 abr 2025,MX,Zapopan,Av. Aviación,20.705408,-103.45935
40538,30 abr 2025,MX,Guadalajara,Av. Artesanos,20.711532,-103.296881
40539,30 abr 2025,MX,Zapopan,Av. Aviación,20.719082,-103.455045
40540,30 abr 2025,MX,Zapopan,Av. Aviación,20.73977,-103.448967
40541,30 abr 2025,MX,Guadalajara,Otranto,20.691421,-103.378468
40542,30 abr 2025,MX,Zapopan,Av. Aviación,20.727665,-103.452484
40543,30 abr 2025,MX,Guadalajara,Av. Artesanos,20.699327,-103.294853
40544,30 abr 2025,MX,Zapopan,Av. Acueducto,20.713121,-103.409773
40545,30 abr 2025,MX,Zapopan,Av. Aviación,20.726551,-103.452995
40546,30 abr 2025,MX,Zapopan,Av. Aviación,20.70547,-103.45933
40547,30 abr 2025,MX,Zapopan,Av. Aviación,20.705921,-103.459174
40548,30 abr 2025,MX,Zapopan,Av. Aviación,20.704749,-103.459553
40549,30 abr 2025,MX,Guadalajara,Ottawa,20.700147,-103.37803
40550,30 abr 2025,MX,Zapopan,Av. Aviación,20.704422,-103.459532
40551,30 abr 2025,MX,Zapopan,Av. Aviación,20.735928,-103.450001
40552,30 abr 2025,MX,Zapopan,Av. Base Aérea Militar,20.762847,-103.437892
40553,30 abr 2025,MX,Guadalajara,Pablo Valdez,20.674817,-103.270456
40554,30 abr 2025,MX,Zapopan,Av. Base Aérea Militar,20.760335,-103.440002
40555,30 abr 2025,MX,Guadalajara,Av. Alemania,20.662671,-103.355287
40556,30 abr 2025,MX,Zapopan,Av. Aviación,20.722705,-103.453982
40557,30 abr 2025,MX,Guadalajara,Av. Belisario Domínguez,20.692065,-103.323831
40558,30 abr 2025,MX,Zapopan,Panteón,20.724221,-103.387829
40559,30 abr 2025,MX,Zapopan,Av. Aviación,20.730515,-103.451637
40560,30 abr 2025,MX,Guadalajara,Paseo Josemaría Escriva,20.706764,-103.400687
40561,30 abr 2025,MX,Guadalajara,Av. Belisario Domínguez,20.694389,-103.322883
40562,30 abr 2025,MX,Guadalajara,Av. Alemania,20.662745,-103.35548
40563,30 abr 2025,MX,Guadalajara,Av. Belisario Domínguez,20.686417,-103.325776
40564,30 abr 2025,MX,Guadalajara,Av. Belisario Domínguez,20.713444,-103.302672
40565,30 abr 2025,MX,Guadalajara,Av. Benito Juárez,20.675212,-103.345161
40566,30 abr 2025,MX,Guadalajara,Paseo de los Agustinos Norte,20.672491,-103.400925
40567,30 abr 2025,MX,Zapopan,Av. Aviación,20.727723,-103.452466
40568,30 abr 2025,MX,Zapopan,Av. Aviación,20.736464,-103.44984
40569,30 abr 2025,MX,Guadalajara,Av. Benito Juárez,20.675197,-103.345533
40570,30 abr 2025,MX,Zapopan,Av. Camino a Bosques de San Isidro,20.746936,-103.385845
40571,30 abr 2025,MX,Guadalajara,Paseo del Bosque,20.703814,-103.402517
40572,30 abr 2025,MX,Zapopan,Av. Carnero,20.628115,-103.424051
40573,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.72472,-103.430409
40574,30 abr 2025,MX,Zapopan,Paseo del Prado,20.689795,-103.405479
40575,30 abr 2025,MX,Guadalajara,Pedro García Conde,20.628532,-103.360026
40576,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.724576,-103.43055
40577,30 abr 2025,MX,Zapopan,Av. Aviación,20.710005,-103.457823
40578,30 abr 2025,MX,Zapopan,Av. Aviación,20.714027,-103.456786
40579,30 abr 2025,MX,Zapopan,Av. Aviación,20.730139,-103.451753
40580,30 abr 2025,MX,Zapopan,Av. Aviación,20.702393,-103.460237
40581,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.722394,-103.430228
40582,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.727929,-103.431147
40583,30 abr 2025,MX,Zapopan,Av. Aviación,20.711603,-103.457517
40584,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.720843,-103.42736
40585,30 abr 2025,MX,Zapopan,Pedro Moreno,20.729428,-103.38794
40586,30 abr 2025,MX,Zapopan,Av. Aviación,20.721956,-103.454405
40587,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.72404,-103.430198
40588,30 abr 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.723912,-103.430371
40589,30 abr 2025,MX,Zapopan,Periférico / Japi,20.710558,-103.407636
40590,30 abr 2025,MX,Guadalajara,Av. Chapultepec,20.678125,-103.368857
40591,30 abr 2025,MX,Zapopan,Av. Aviación,20.7034,-103.459851
40592,30 abr 2025,MX,Zapopan,Av. Aviación,20.719476,-103.455151
40593,30 abr 2025,MX,Guadalajara,Av. Chapultepec,20.670567,-103.368674
40594,30 abr 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.703379,-103.282626
40595,30 abr 2025,MX,Zapopan,Av. Aviación,20.72987,-103.451974
40596,30 abr 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.717183,-103.309456
40597,30 abr 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.698277,-103.275977
40598,30 abr 2025,MX,Guadalajara,Av. Aztecas,20.683461,-103.396263
40599,30 abr 2025,MX,Zapopan,Av. Conchita,20.634408,-103.399878
40600,30 abr 2025,MX,Zapopan,Av. Conchita,20.637186,-103.40337
40601,30 abr 2025,MX,Zapopan,Av. Conchita,20.635143,-103.40085
40602,30 abr 2025,MX,Guadalajara,Av. Constituyentes,20.66263,-103.349492
40603,30 abr 2025,MX,Guadalajara,Av. Aztecas,20.682891,-103.396422
